Time,EMG_zyg,EMG_cor
0.2665,0.058288574,0.053710938
0.267,0.032653809,0.035705566
0.2675,0.009460449,0.01953125
0.268,-0.005493164,0.008544922
0.2685,-0.011901855,0.005493164
0.269,-0.030212402,-0.004272461
0.2695,-0.048217773,-0.016479492
0.27,-0.061035156,-0.028991699
0.2705,-0.073547363,-0.040283203
0.271,-0.087890625,-0.056762695
0.2715,-0.099487305,-0.068664551
0.272,-0.108032227,-0.077209473
0.2725,-0.120849609,-0.086364746
0.273,-0.134277344,-0.095825195
0.2735,-0.13458252,-0.101928711
0.274,-0.127868652,-0.098571777
0.2745,-0.119934082,-0.094299316
0.275,-0.108947754,-0.085144043
0.2755,-0.094909668,-0.076904297
0.276,-0.088806152,-0.071105957
0.2765,-0.071411133,-0.061645508
0.277,-0.0390625,-0.044555664
0.2775,-0.015258789,-0.029602051
0.278,-0.001831055,-0.014038086
0.2785,0.011291504,-0.004577637
0.279,0.03326416,0.006408691
0.2795,0.05279541,0.022277832
0.28,0.064697266,0.032958984
0.2805,0.075073242,0.040283203
0.281,0.087890625,0.050964355
0.2815,0.096435547,0.062255859
0.282,0.10345459,0.072021484
0.2825,0.119628906,0.086364746
0.283,0.133361816,0.098876953
0.2835,0.133666992,0.099487305
0.284,0.126953125,0.09185791
0.2845,0.119018555,0.086669922
0.285,0.108642578,0.08026123
0.2855,0.096130371,0.074157715
0.286,0.081481934,0.067138672
0.2865,0.058288574,0.057067871
0.287,0.031433105,0.043029785
0.2875,0.006713867,0.028686523
0.288,-0.008850098,0.013427734
0.2885,-0.01739502,0.006408691
0.289,-0.037841797,-0.001831055
0.2895,-0.057067871,-0.017089844
0.29,-0.069274902,-0.027770996
0.2905,-0.080566406,-0.035400391
0.291,-0.093994141,-0.043640137
0.2915,-0.105895996,-0.049133301
0.292,-0.113525391,-0.054931641
0.2925,-0.12298584,-0.063171387
0.293,-0.139160156,-0.077209473
0.2935,-0.138549805,-0.084533691
0.294,-0.131835938,-0.082702637
0.2945,-0.123901367,-0.08392334
0.295,-0.115966797,-0.085144043
0.2955,-0.102233887,-0.086975098
0.296,-0.094604492,-0.088806152
0.2965,-0.076599121,-0.084228516
0.297,-0.043640137,-0.069274902
0.2975,-0.01739502,-0.051269531
0.298,-0.00213623,-0.036621094
0.2985,0.009765625,-0.025939941
0.299,0.03112793,-0.014343262
0.2995,0.050354004,0.000305176
0.3,0.064697266,0.015869141
0.3005,0.07598877,0.023498535
0.301,0.090026855,0.035705566
0.3015,0.098266602,0.04699707
0.302,0.106201172,0.060119629
0.3025,0.120239258,0.076293945
0.303,0.132751465,0.093383789
0.3035,0.132446289,0.100708008
0.304,0.128173828,0.098876953
0.3045,0.123291016,0.096435547
0.305,0.112304688,0.090942383
0.3055,0.098876953,0.085144043
0.306,0.083312988,0.074768066
0.3065,0.058898926,0.061340332
0.307,0.031433105,0.046386719
0.3075,0.008850098,0.028991699
0.308,-0.003356934,0.01953125
0.3085,-0.011901855,0.007629395
0.309,-0.031433105,-0.005493164
0.3095,-0.054931641,-0.02166748
0.31,-0.066833496,-0.032348633
0.3105,-0.076904297,-0.04119873
0.311,-0.08972168,-0.050048828
0.3115,-0.09979248,-0.056152344
0.312,-0.107116699,-0.061950684
0.3125,-0.118713379,-0.074768066
0.313,-0.13458252,-0.08605957
0.3135,-0.134277344,-0.090026855
0.314,-0.129699707,-0.088195801
0.3145,-0.122070313,-0.08392334
0.315,-0.110778809,-0.078735352
0.3155,-0.09765625,-0.071105957
0.316,-0.08972168,-0.065612793
0.3165,-0.071411133,-0.06072998
0.317,-0.039978027,-0.047302246
0.3175,-0.012207031,-0.03326416
0.318,0.003967285,-0.018615723
0.3185,0.014953613,-0.008544922
0.319,0.036010742,0.000610352
0.3195,0.057983398,0.016479492
0.32,0.070800781,0.029296875
0.3205,0.082397461,0.04119873
