Time,EMG_zyg,EMG_cor
0.387,-0.043640137,-0.017089844
0.3875,-0.059204102,-0.029907227
0.388,-0.076293945,-0.047912598
0.3885,-0.106201172,-0.073852539
0.389,-0.128479004,-0.098571777
0.3895,-0.115966797,-0.101318359
0.39,-0.105285645,-0.097045898
0.3905,-0.132751465,-0.112915039
0.391,-0.158081055,-0.139465332
0.3915,-0.139160156,-0.134277344
0.392,-0.133666992,-0.126647949
0.3925,-0.132141113,-0.124206543
0.393,-0.118408203,-0.116271973
0.3935,-0.104064941,-0.106201172
0.394,-0.091552734,-0.09552002
0.3945,-0.064697266,-0.077209473
0.395,-0.032348633,-0.052185059
0.3955,-0.004272461,-0.026550293
0.396,0.001831055,-0.015258789
0.3965,0.013122559,-0.00213623
0.397,0.031433105,0.01159668
0.3975,0.051269531,0.029296875
0.398,0.071105957,0.04699707
0.3985,0.099487305,0.069580078
0.399,0.122680664,0.093994141
0.3995,0.110778809,0.094299316
0.4,0.097961426,0.090026855
0.4005,0.125732422,0.106506348
0.401,0.152282715,0.135498047
0.4015,0.133972168,0.132751465
0.402,0.126342773,0.128479004
0.4025,0.128173828,0.131530762
0.403,0.113830566,0.127563477
0.4035,0.100097656,0.112915039
0.404,0.085449219,0.098266602
0.4045,0.057067871,0.076293945
0.405,0.02532959,0.043640137
0.4055,-0.007019043,0.014648438
0.406,-0.01159668,0.002746582
0.4065,-0.026855469,-0.011901855
0.407,-0.048217773,-0.027160645
0.4075,-0.063781738,-0.04119873
0.408,-0.081176758,-0.054016113
0.4085,-0.110168457,-0.078735352
0.409,-0.133056641,-0.102233887
0.4095,-0.119934082,-0.098876953
0.41,-0.104675293,-0.087585449
0.4105,-0.131530762,-0.095825195
0.411,-0.155639648,-0.1171875
0.4115,-0.136413574,-0.110168457
0.412,-0.131530762,-0.107116699
0.4125,-0.133361816,-0.106201172
0.413,-0.121459961,-0.101013184
0.4135,-0.107421875,-0.093994141
0.414,-0.09185791,-0.086975098
0.4145,-0.06652832,-0.071411133
0.415,-0.032043457,-0.043029785
0.4155,-0.005493164,-0.019226074
0.416,0.002441406,-0.008239746
0.4165,0.013427734,0.010986328
0.417,0.03112793,0.029296875
0.4175,0.051879883,0.050964355
0.418,0.071411133,0.072021484
0.4185,0.09765625,0.099487305
0.419,0.121459961,0.128173828
0.4195,0.111083984,0.131225586
0.42,0.09765625,0.126647949
0.4205,0.126953125,0.137023926
0.421,0.15411377,0.163269043
0.4215,0.134277344,0.153198242
0.422,0.127258301,0.14251709
0.4225,0.129699707,0.138244629
0.423,0.116882324,0.129394531
0.4235,0.100097656,0.115356445
0.424,0.083618164,0.098876953
0.4245,0.057983398,0.074462891
0.425,0.028686523,0.046081543
0.4255,0.000610352,0.018920898
0.426,-0.007324219,0.012817383
0.4265,-0.021972656,-0.006103516
0.427,-0.045776367,-0.024719238
0.4275,-0.062561035,-0.043029785
0.428,-0.075378418,-0.059204102
0.4285,-0.105285645,-0.085144043
0.429,-0.132141113,-0.108642578
0.4295,-0.120544434,-0.106811523
0.43,-0.108947754,-0.100097656
0.4305,-0.134887695,-0.117797852
0.431,-0.161743164,-0.148620605
0.4315,-0.143127441,-0.150756836
0.432,-0.137939453,-0.147094727
0.4325,-0.137329102,-0.144348145
0.433,-0.124206543,-0.130004883
0.4335,-0.108337402,-0.109863281
0.434,-0.094604492,-0.096435547
0.4345,-0.068359375,-0.078735352
0.435,-0.037536621,-0.053100586
0.4355,-0.007019043,-0.029296875
0.436,0.001525879,-0.018310547
0.4365,0.013122559,-0.007324219
0.437,0.032348633,0.006408691
0.4375,0.05065918,0.025024414
0.438,0.068359375,0.043334961
0.4385,0.096435547,0.065002441
0.439,0.121459961,0.089111328
0.4395,0.108032227,0.092773438
0.44,0.09552002,0.08392334
0.4405,0.121154785,0.093994141
0.441,0.148010254,0.120849609
0.4415,0.128479004,0.118103027
0.442,0.120849609,0.115356445
0.4425,0.124511719,0.118103027
0.443,0.113830566,0.111999512
0.4435,0.099487305,0.100097656
0.444,0.086975098,0.08972168
0.4445,0.062866211,0.074157715
0.445,0.034484863,0.051574707
0.4455,0.007019043,0.027160645
0.446,0.000915527,0.020446777
0.4465,-0.01373291,0.009765625
0.447,-0.035095215,-0.007629395
0.4475,-0.050048828,-0.023193359
0.448,-0.067138672,-0.037536621
0.4485,-0.098571777,-0.059509277
0.449,-0.122375488,-0.087280273
0.4495,-0.11138916,-0.092468262
0.45,-0.098266602,-0.086364746
0.4505,-0.122070313,-0.100708008
0.451,-0.14831543,-0.13092041
0.4515,-0.133056641,-0.126342773
0.452,-0.124206543,-0.121765137
0.4525,-0.127258301,-0.124511719
0.453,-0.113830566,-0.123596191
0.4535,-0.099182129,-0.112915039
0.454,-0.090332031,-0.106201172
0.4545,-0.063476563,-0.087890625
0.455,-0.03326416,-0.06072998
0.4555,-0.001831055,-0.037841797
0.456,0.004882813,-0.028076172
0.4565,0.016479492,-0.012207031
0.457,0.037841797,0.002746582
0.4575,0.060119629,0.023498535
0.458,0.077514648,0.042114258
0.4585,0.106811523,0.068664551
0.459,0.130004883,0.099487305
0.4595,0.118103027,0.10345459
0.46,0.104675293,0.100097656
0.4605,0.130615234,0.118103027
0.461,0.15838623,0.149536133
0.4615,0.140991211,0.151977539
0.462,0.13458252,0.149841309
0.4625,0.137023926,0.14831543
0.463,0.124511719,0.141296387
0.4635,0.108947754,0.12878418
0.464,0.094604492,0.119018555
0.4645,0.071105957,0.098876953
0.465,0.037841797,0.071411133
0.4655,0.008544922,0.043334961
0.466,0.003967285,0.033569336
0.4665,-0.011291504,0.018615723
0.467,-0.034179688,-0.000915527
0.4675,-0.050964355,-0.020141602
0.468,-0.067138672,-0.0390625
0.4685,-0.093688965,-0.071411133
0.469,-0.118713379,-0.098571777
0.4695,-0.110168457,-0.102844238
0.47,-0.095825195,-0.094299316
0.4705,-0.119934082,-0.100097656
0.471,-0.148925781,-0.121765137
0.4715,-0.130004883,-0.116577148
0.472,-0.123901367,-0.109863281
0.4725,-0.128479004,-0.108032227
0.473,-0.116271973,-0.100097656
0.4735,-0.099182129,-0.084533691
0.474,-0.086975098,-0.076293945
0.4745,-0.059509277,-0.062255859
0.475,-0.026855469,-0.036010742
0.4755,0.00579834,-0.012512207
0.476,0.010986328,0.000610352
0.4765,0.021972656,0.012512207
0.477,0.041809082,0.023803711
0.4775,0.061035156,0.041503906
0.478,0.078125,0.05279541
0.4785,0.10559082,0.074768066
0.479,0.131530762,0.102539063
0.4795,0.122070313,0.109863281
0.48,0.108337402,0.106811523
0.4805,0.131835938,0.119628906
0.481,0.161743164,0.146789551
0.4815,0.143432617,0.143432617
0.482,0.137939453,0.137939453
0.4825,0.137023926,0.137634277
0.483,0.126647949,0.133666992
0.4835,0.110168457,0.122375488
0.484,0.093688965,0.108947754
0.4845,0.068359375,0.085754395
0.485,0.035705566,0.053100586
0.4855,0.005493164,0.022583008
0.486,0.002746582,0.013122559
0.4865,-0.012512207,-0.000305176
0.487,-0.035095215,-0.01739502
0.4875,-0.050048828,-0.032348633
0.488,-0.066833496,-0.043029785
0.4885,-0.09552002,-0.062255859
0.489,-0.121765137,-0.087585449
0.4895,-0.110473633,-0.087280273
0.49,-0.096435547,-0.076599121
0.4905,-0.118713379,-0.085144043
0.491,-0.149841309,-0.116271973
0.4915,-0.133972168,-0.113525391
0.492,-0.125732422,-0.110778809
0.4925,-0.129699707,-0.112609863
0.493,-0.115966797,-0.111083984
0.4935,-0.102539063,-0.101623535
0.494,-0.091552734,-0.093383789
0.4945,-0.065917969,-0.075683594
0.495,-0.030822754,-0.04699707
0.4955,-0.000610352,-0.019836426
0.496,0.004577637,-0.00793457
0.4965,0.015563965,0.00793457
0.497,0.032348633,0.022888184
0.4975,0.057067871,0.042419434
0.498,0.075073242,0.06072998
0.4985,0.09979248,0.085449219
0.499,0.126953125,0.113830566
0.4995,0.118408203,0.115966797
0.5,0.105285645,0.10559082
0.5005,0.126953125,0.112609863
0.501,0.159912109,0.137634277
0.5015,0.140075684,0.133361816
0.502,0.135192871,0.127563477
0.5025,0.135192871,0.127258301
0.503,0.126037598,0.120849609
0.5035,0.108337402,0.106506348
0.504,0.09185791,0.100402832
0.5045,0.067138672,0.080871582
0.505,0.034484863,0.052490234
0.5055,0.002441406,0.02746582
0.506,-0.001831055,0.018920898
0.5065,-0.018005371,0.003356934
0.507,-0.035705566,-0.015563965
0.5075,-0.05859375,-0.033569336
0.508,-0.074462891,-0.048522949
0.5085,-0.102844238,-0.067138672
0.509,-0.130310059,-0.09185791
0.5095,-0.119934082,-0.093994141
0.51,-0.104675293,-0.085449219
0.5105,-0.126953125,-0.090026855
0.511,-0.155944824,-0.115356445
0.5115,-0.140686035,-0.111999512
0.512,-0.132446289,-0.106201172
0.5125,-0.135498047,-0.10925293
0.513,-0.123596191,-0.106506348
0.5135,-0.108947754,-0.095825195
0.514,-0.09552002,-0.090332031
0.5145,-0.070800781,-0.074157715
0.515,-0.036621094,-0.046081543
0.5155,-0.006713867,-0.022583008
0.516,0.000610352,-0.014038086
0.5165,0.013122559,0.000610352
0.517,0.030822754,0.010986328
0.5175,0.052490234,0.027770996
0.518,0.071411133,0.050048828
0.5185,0.096435547,0.074768066
0.519,0.122070313,0.106811523
0.5195,0.112304688,0.110473633
0.52,0.097961426,0.101318359
0.5205,0.11932373,0.106201172
0.521,0.151062012,0.13458252
0.5215,0.133056641,0.133972168
0.522,0.126953125,0.127563477
0.5225,0.12878418,0.13092041
0.523,0.116577148,0.124816895
0.5235,0.101013184,0.110473633
0.524,0.08605957,0.101318359
0.5245,0.06072998,0.085754395
0.525,0.028381348,0.061035156
0.5255,-0.003356934,0.03692627
0.526,-0.008239746,0.02746582
0.5265,-0.023803711,0.012207031
0.527,-0.041809082,-0.004272461
0.5275,-0.059814453,-0.021972656
0.528,-0.074462891,-0.0390625
0.5285,-0.103149414,-0.06439209
0.529,-0.130615234,-0.092163086
0.5295,-0.122375488,-0.097351074
0.53,-0.107116699,-0.093688965
0.5305,-0.126647949,-0.103759766
0.531,-0.157775879,-0.128173828
0.5315,-0.143127441,-0.11932373
0.532,-0.139160156,-0.107116699
0.5325,-0.139160156,-0.107727051
0.533,-0.127868652,-0.104064941
0.5335,-0.114135742,-0.092773438
0.534,-0.100708008,-0.08026123
