,Time,EMG_zyg,EMG_cor
14499,7.25,0.016479492,0.000915527
14500,7.2505,0.008239746,0.003051758
14501,7.251,-0.001831055,0.005187988
14502,7.2515,-0.006408691,0.007019043
14503,7.252,-0.008544922,0.003967285
14504,7.2525,-0.013427734,0.002441406
14505,7.253,-0.014343262,0.0
14506,7.2535,-0.018615723,-0.000915527
14507,7.254,-0.028076172,0.001831055
14508,7.2545,-0.033569336,0.002746582
14509,7.255,-0.028991699,0.001220703
14510,7.2555,-0.029602051,-0.000305176
14511,7.256,-0.03326416,-0.000610352
14512,7.2565,-0.038757324,-0.000305176
14513,7.257,-0.030212402,-0.001220703
14514,7.2575,-0.026245117,0.0
14515,7.258,-0.034179688,-0.001831055
14516,7.2585,-0.038757324,-0.006713867
14517,7.259,-0.036315918,-0.00793457
14518,7.2595,-0.026855469,-0.008850098
14519,7.26,-0.023803711,-0.005187988
14520,7.2605,-0.015869141,0.003662109
14521,7.261,-0.007019043,0.007019043
14522,7.2615,0.00213623,0.006408691
14523,7.262,0.006103516,0.00579834
14524,7.2625,0.00793457,0.004272461
14525,7.263,0.016174316,0.002746582
14526,7.2635,0.015563965,0.001525879
14527,7.264,0.023193359,0.002441406
14528,7.2645,0.03326416,0.006408691
14529,7.265,0.035705566,0.009155273
14530,7.2655,0.037536621,0.009765625
14531,7.266,0.041503906,0.009155273
14532,7.2665,0.054321289,0.011901855
14533,7.267,0.048522949,0.010070801
14534,7.2675,0.04119873,0.008239746
14535,7.268,0.040283203,0.008544922
14536,7.2685,0.036010742,0.010070801
14537,7.269,0.028076172,0.010070801
14538,7.2695,0.024719238,0.008239746
14539,7.27,0.020141602,0.006713867
14540,7.2705,0.013427734,0.005493164
14541,7.271,0.008239746,0.004272461
14542,7.2715,-0.000610352,0.002746582
14543,7.272,-0.004882813,0.004577637
14544,7.2725,-0.009155273,0.003967285
14545,7.273,-0.012817383,0.00213623
14546,7.2735,-0.01739502,0.001831055
14547,7.274,-0.023803711,0.000305176
14548,7.2745,-0.026245117,-0.004272461
14549,7.275,-0.02166748,-0.003662109
14550,7.2755,-0.015563965,-0.003356934
14551,7.276,-0.023193359,-0.008850098
14552,7.2765,-0.030517578,-0.012512207
14553,7.277,-0.025634766,-0.010986328
14554,7.2775,-0.021057129,-0.009155273
14555,7.278,-0.025634766,-0.009155273
14556,7.2785,-0.024414063,-0.007324219
14557,7.279,-0.024414063,-0.003662109
14558,7.2795,-0.023498535,-0.000915527
14559,7.28,-0.014343262,0.001525879
14560,7.2805,-0.002746582,0.003967285
14561,7.281,0.000915527,0.006408691
14562,7.2815,0.003051758,0.005493164
14563,7.282,0.010681152,0.003662109
14564,7.2825,0.012207031,0.007019043
14565,7.283,0.01373291,0.010681152
14566,7.2835,0.015869141,0.009765625
14567,7.284,0.02166748,0.008850098
14568,7.2845,0.028991699,0.005187988
14569,7.285,0.025939941,0.002441406
14570,7.2855,0.022277832,0.002441406
14571,7.286,0.028381348,0.001525879
14572,7.2865,0.036621094,0.00213623
14573,7.287,0.03326416,0.003051758
14574,7.2875,0.025024414,0.002441406
14575,7.288,0.023193359,0.003662109
14576,7.2885,0.020141602,0.007019043
14577,7.289,0.016784668,0.008239746
14578,7.2895,0.018005371,0.005493164
14579,7.29,0.014038086,0.004272461
14580,7.2905,0.006408691,0.004272461
14581,7.291,0.000610352,0.00579834
14582,7.2915,-0.004882813,0.009155273
14583,7.292,-0.005493164,0.009460449
14584,7.2925,-0.008239746,0.008544922
14585,7.293,-0.010375977,0.007019043
14586,7.2935,-0.011291504,0.001831055
14587,7.294,-0.018005371,-0.004272461
14588,7.2945,-0.027160645,-0.007324219
14589,7.295,-0.028076172,-0.009765625
14590,7.2955,-0.029907227,-0.010070801
14591,7.296,-0.038757324,-0.01373291
14592,7.2965,-0.049133301,-0.017089844
14593,7.297,-0.047912598,-0.016174316
14594,7.2975,-0.046386719,-0.011291504
14595,7.298,-0.04699707,-0.010986328
14596,7.2985,-0.04486084,-0.008850098
14597,7.299,-0.034179688,-0.007629395
14598,7.2995,-0.026855469,-0.009765625
14599,7.3,-0.018615723,-0.010070801
14600,7.3005,-0.00213623,-0.012207031
14601,7.301,0.008544922,-0.012207031
14602,7.3015,0.018920898,-0.010986328
14603,7.302,0.024719238,-0.008850098
14604,7.3025,0.026855469,-0.006408691
14605,7.303,0.030212402,-0.005493164
14606,7.3035,0.030822754,-0.004577637
14607,7.304,0.032958984,-0.003356934
14608,7.3045,0.032958984,-0.002441406
14609,7.305,0.025024414,0.0
14610,7.3055,0.01739502,0.002441406
14611,7.306,0.026245117,0.003356934
14612,7.3065,0.039978027,0.007629395
14613,7.307,0.035705566,0.005187988
14614,7.3075,0.027770996,0.001525879
14615,7.308,0.032958984,0.0
14616,7.3085,0.037231445,0.000610352
14617,7.309,0.032348633,0.001220703
14618,7.3095,0.028686523,0.0
14619,7.31,0.023498535,0.001831055
14620,7.3105,0.016174316,0.003356934
14621,7.311,0.009765625,0.002746582
14622,7.3115,0.007629395,0.0
14623,7.312,0.003051758,-0.001831055
14624,7.3125,0.000915527,0.0
14625,7.313,0.002441406,0.003356934
14626,7.3135,-0.001831055,0.006713867
14627,7.314,-0.014648438,0.004577637
14628,7.3145,-0.027770996,0.003051758
14629,7.315,-0.03112793,0.001831055
14630,7.3155,-0.029907227,0.004882813
14631,7.316,-0.03326416,0.004272461
14632,7.3165,-0.039367676,0.002441406
14633,7.317,-0.032958984,0.005493164
14634,7.3175,-0.026550293,0.006103516
14635,7.318,-0.024414063,0.004882813
14636,7.3185,-0.021057129,0.002441406
14637,7.319,-0.017700195,-0.005493164
14638,7.3195,-0.018920898,-0.007324219
14639,7.32,-0.014648438,-0.009765625
14640,7.3205,-0.004577637,-0.009765625
14641,7.321,0.004272461,-0.006103516
14642,7.3215,0.005187988,-0.003356934
14643,7.322,0.008239746,-0.001220703
14644,7.3225,0.011901855,-0.000610352
14645,7.323,0.012817383,-0.000610352
14646,7.3235,0.016479492,0.001220703
14647,7.324,0.021972656,0.001831055
14648,7.3245,0.026245117,0.006713867
14649,7.325,0.026245117,0.007629395
14650,7.3255,0.024108887,0.009460449
14651,7.326,0.032958984,0.008544922
14652,7.3265,0.038146973,0.007324219
14653,7.327,0.031738281,0.007324219
14654,7.3275,0.028381348,0.010681152
14655,7.328,0.02746582,0.010681152
14656,7.3285,0.022277832,0.007324219
14657,7.329,0.02166748,0.007629395
14658,7.3295,0.024719238,0.009765625
14659,7.33,0.023193359,0.007629395
14660,7.3305,0.011901855,0.005187988
14661,7.331,0.000915527,0.006408691
14662,7.3315,-0.001831055,0.003967285
14663,7.332,-0.005493164,0.000305176
14664,7.3325,-0.004577637,0.001525879
14665,7.333,-0.002441406,-0.000610352
14666,7.3335,-0.004577637,0.0
14667,7.334,-0.01373291,-0.001831055
14668,7.3345,-0.020446777,-0.001525879
14669,7.335,-0.018005371,0.0
14670,7.3355,-0.012512207,0.0
14671,7.336,-0.012817383,-0.00579834
14672,7.3365,-0.021057129,-0.006103516
14673,7.337,-0.018920898,-0.000915527
14674,7.3375,-0.015258789,0.002441406
14675,7.338,-0.016479492,0.002441406
14676,7.3385,-0.017700195,0.00213623
14677,7.339,-0.016174316,0.001831055
14678,7.3395,-0.012207031,0.00579834
14679,7.34,-0.000305176,0.00579834
14680,7.3405,0.004882813,0.007019043
14681,7.341,0.007324219,0.004272461
14682,7.3415,0.014038086,0.004577637
14683,7.342,0.018310547,0.006103516
14684,7.3425,0.020446777,0.007629395
14685,7.343,0.017089844,0.009155273
14686,7.3435,0.02166748,0.013122559
14687,7.344,0.032348633,0.013122559
14688,7.3445,0.039672852,0.015258789
14689,7.345,0.040893555,0.017089844
14690,7.3455,0.038452148,0.015563965
14691,7.346,0.040588379,0.01739502
14692,7.3465,0.047912598,0.020141602
14693,7.347,0.040893555,0.018310547
14694,7.3475,0.034790039,0.016174316
14695,7.348,0.032348633,0.01373291
14696,7.3485,0.028076172,0.014343262
14697,7.349,0.021362305,0.016479492
14698,7.3495,0.017700195,0.018615723
14699,7.35,0.013427734,0.018310547
14700,7.3505,0.007629395,0.020141602
14701,7.351,0.0,0.016174316
14702,7.3515,-0.005187988,0.012817383
14703,7.352,-0.007324219,0.010986328
14704,7.3525,-0.000915527,0.011291504
14705,7.353,0.006408691,0.013427734
14706,7.3535,0.001525879,0.014648438
14707,7.354,-0.010375977,0.013427734
14708,7.3545,-0.018920898,0.01373291
14709,7.355,-0.023803711,0.015563965
14710,7.3555,-0.019836426,0.018310547
14711,7.356,-0.022888184,0.018615723
14712,7.3565,-0.028991699,0.015869141
14713,7.357,-0.021972656,0.012207031
14714,7.3575,-0.007324219,0.01159668
14715,7.358,-0.010375977,0.01159668
14716,7.3585,-0.005187988,0.012512207
14717,7.359,-0.000915527,0.012817383
14718,7.3595,-0.011901855,0.013122559
14719,7.36,-0.010986328,0.01373291
14720,7.3605,-0.001220703,0.016174316
14721,7.361,0.002441406,0.016174316
14722,7.3615,0.003967285,0.015869141
14723,7.362,0.010681152,0.019836426
14724,7.3625,0.012512207,0.019226074
14725,7.363,0.018615723,0.01739502
14726,7.3635,0.031738281,0.020141602
14727,7.364,0.038452148,0.022277832
14728,7.3645,0.037536621,0.023193359
14729,7.365,0.035705566,0.023193359
14730,7.3655,0.032958984,0.024414063
14731,7.366,0.039367676,0.025939941
14732,7.3665,0.048828125,0.02532959
14733,7.367,0.043640137,0.024414063
14734,7.3675,0.038452148,0.023498535
14735,7.368,0.041503906,0.023803711
14736,7.3685,0.040283203,0.020751953
14737,7.369,0.034790039,0.01953125
14738,7.3695,0.032043457,0.019836426
14739,7.37,0.025939941,0.020141602
14740,7.3705,0.022583008,0.023803711
14741,7.371,0.022583008,0.027770996
14742,7.3715,0.020446777,0.027160645
14743,7.372,0.023498535,0.026855469
14744,7.3725,0.022583008,0.025939941
14745,7.373,0.01953125,0.023193359
14746,7.3735,0.014038086,0.022583008
14747,7.374,0.004882813,0.019226074
14748,7.3745,0.000915527,0.017700195
14749,7.375,0.000305176,0.017700195
14750,7.3755,-0.000915527,0.016479492
14751,7.376,-0.008544922,0.016174316
14752,7.3765,-0.019226074,0.014038086
14753,7.377,-0.019226074,0.014953613
14754,7.3775,-0.018310547,0.016174316
14755,7.378,-0.017700195,0.016174316
14756,7.3785,-0.019226074,0.021362305
14757,7.379,-0.022277832,0.021972656
14758,7.3795,-0.018920898,0.022888184
14759,7.38,-0.010681152,0.024108887
14760,7.3805,-0.00579834,0.02532959
14761,7.381,0.001831055,0.024108887
14762,7.3815,0.009460449,0.024414063
14763,7.382,0.018615723,0.024719238
14764,7.3825,0.022888184,0.023803711
14765,7.383,0.02532959,0.02166748
14766,7.3835,0.028686523,0.018310547
14767,7.384,0.036315918,0.016174316
14768,7.3845,0.039672852,0.020141602
14769,7.385,0.035705566,0.02166748
14770,7.3855,0.029296875,0.02166748
14771,7.386,0.032653809,0.02532959
14772,7.3865,0.034790039,0.026550293
14773,7.387,0.026855469,0.024108887
14774,7.3875,0.02532959,0.019836426
14775,7.388,0.034179688,0.016784668
14776,7.3885,0.042419434,0.016174316
14777,7.389,0.04699707,0.015258789
14778,7.3895,0.046081543,0.014038086
14779,7.39,0.039672852,0.012207031
14780,7.3905,0.024414063,0.007629395
14781,7.391,0.013427734,0.002441406
14782,7.3915,0.007324219,0.0
14783,7.392,0.001220703,-0.000915527
14784,7.3925,-0.006713867,-0.000610352
14785,7.393,-0.010681152,0.005187988
14786,7.3935,-0.018310547,0.010375977
14787,7.394,-0.024719238,0.009460449
14788,7.3945,-0.027160645,0.010986328
14789,7.395,-0.020141602,0.012817383
14790,7.3955,-0.012817383,0.014038086
14791,7.396,-0.018615723,0.015869141
14792,7.3965,-0.028991699,0.016479492
14793,7.397,-0.027160645,0.018920898
14794,7.3975,-0.027770996,0.016479492
14795,7.398,-0.028991699,0.016479492
14796,7.3985,-0.024414063,0.01739502
14797,7.399,-0.016174316,0.016479492
14798,7.3995,-0.016479492,0.013427734
14799,7.4,-0.013122559,0.011901855
14800,7.4005,-0.007629395,0.009765625
14801,7.401,-0.00793457,0.013122559
14802,7.4015,-0.008850098,0.01953125
14803,7.402,-0.005493164,0.022583008
14804,7.4025,0.002441406,0.023498535
14805,7.403,0.015869141,0.020751953
14806,7.4035,0.025634766,0.017089844
14807,7.404,0.0390625,0.018005371
14808,7.4045,0.049438477,0.015563965
14809,7.405,0.042114258,0.014038086
14810,7.4055,0.043029785,0.009460449
14811,7.406,0.050964355,0.00793457
14812,7.4065,0.055236816,0.008544922
14813,7.407,0.043029785,0.010070801
14814,7.4075,0.032043457,0.010986328
14815,7.408,0.033569336,0.012817383
14816,7.4085,0.038757324,0.014343262
14817,7.409,0.038757324,0.012817383
14818,7.4095,0.032653809,0.011291504
14819,7.41,0.021057129,0.008850098
14820,7.4105,0.010070801,0.006103516
14821,7.411,0.000610352,0.004882813
14822,7.4115,-0.001220703,0.004272461
14823,7.412,-0.002746582,0.002441406
14824,7.4125,-0.007019043,-0.00213623
14825,7.413,-0.003356934,-0.006103516
14826,7.4135,-0.008850098,-0.010070801
14827,7.414,-0.026855469,-0.007629395
14828,7.4145,-0.037536621,-0.006713867
14829,7.415,-0.035400391,0.001220703
14830,7.4155,-0.032958984,0.01159668
14831,7.416,-0.03326416,0.013427734
14832,7.4165,-0.032958984,0.012207031
14833,7.417,-0.023803711,0.014648438
14834,7.4175,-0.01373291,0.014343262
14835,7.418,-0.007629395,0.01373291
14836,7.4185,-0.008239746,0.012207031
14837,7.419,-0.009155273,0.007019043
14838,7.4195,-0.010375977,0.004577637
14839,7.42,-0.007019043,0.00213623
14840,7.4205,-0.002441406,0.001525879
14841,7.421,0.006713867,-0.000610352
14842,7.4215,0.018310547,-0.002441406
14843,7.422,0.030212402,-0.001831055
14844,7.4225,0.042419434,-0.001525879
14845,7.423,0.046081543,0.001220703
14846,7.4235,0.040283203,0.003051758
14847,7.424,0.035400391,0.006713867
14848,7.4245,0.028686523,0.01159668
14849,7.425,0.020446777,0.01159668
14850,7.4255,0.008239746,0.009765625
14851,7.426,0.007324219,0.006408691
14852,7.4265,0.010070801,0.006408691
14853,7.427,0.001525879,0.004882813
14854,7.4275,0.002441406,0.003662109
14855,7.428,0.013122559,0.003967285
14856,7.4285,0.025939941,0.006713867
14857,7.429,0.040893555,0.006713867
14858,7.4295,0.040283203,0.003967285
14859,7.43,0.033874512,0.000915527
14860,7.4305,0.021362305,0.0
14861,7.431,0.009460449,-0.002746582
14862,7.4315,0.00213623,-0.004577637
14863,7.432,-0.002746582,-0.002441406
14864,7.4325,-0.005493164,-0.001831055
14865,7.433,-0.007324219,-0.003967285
14866,7.4335,-0.010375977,-0.003662109
14867,7.434,-0.01739502,-0.001525879
14868,7.4345,-0.021057129,-0.001831055
14869,7.435,-0.016174316,0.000610352
14870,7.4355,-0.01159668,0.000610352
14871,7.436,-0.014953613,-0.000915527
14872,7.4365,-0.019836426,-0.002746582
14873,7.437,-0.016479492,-0.00213623
14874,7.4375,-0.015563965,-0.002441406
14875,7.438,-0.019836426,-0.003051758
14876,7.4385,-0.01953125,-0.002441406
14877,7.439,-0.016174316,-0.001525879
14878,7.4395,-0.017089844,-0.000915527
14879,7.44,-0.008239746,-0.000305176
14880,7.4405,0.002746582,0.001220703
14881,7.441,0.00793457,-0.000305176
14882,7.4415,0.011901855,0.0
14883,7.442,0.014953613,0.002746582
14884,7.4425,0.011901855,0.002441406
14885,7.443,0.011291504,0.003967285
14886,7.4435,0.016174316,0.006713867
14887,7.444,0.027160645,0.009460449
14888,7.4445,0.036621094,0.011291504
14889,7.445,0.033569336,0.009460449
14890,7.4455,0.028686523,0.008239746
14891,7.446,0.036315918,0.00793457
14892,7.4465,0.04119873,0.010375977
14893,7.447,0.034484863,0.010070801
14894,7.4475,0.027770996,0.010070801
14895,7.448,0.030822754,0.007629395
14896,7.4485,0.030517578,0.003051758
14897,7.449,0.025939941,-0.000305176
14898,7.4495,0.025024414,0.000915527
14899,7.45,0.018920898,0.0
14900,7.4505,0.010986328,-0.000915527
14901,7.451,0.000915527,-0.002746582
14902,7.4515,-0.004882813,-0.005493164
14903,7.452,-0.00793457,-0.00579834
14904,7.4525,-0.012207031,-0.004882813
14905,7.453,-0.01739502,-0.00579834
14906,7.4535,-0.024719238,-0.009155273
14907,7.454,-0.035095215,-0.009155273
14908,7.4545,-0.038146973,-0.00793457
14909,7.455,-0.032653809,-0.006408691
